added,gain,hallucination_change,length_group,loss,modified_in,modified_out,original_count,pair_id,possible_gain,possible_loss,removed,retained,role,steer_count,supported_change,type
0,0,unresolved,shorter,4,0,0,5,497867,0,0,4,1,S,1,lost,entity
0,0,unresolved,shorter,0,0,0,1,497867,0,0,0,1,H,1,lost,entity
0,0,unresolved,shorter,2,0,0,2,497867,0,1,2,0,S,0,lost,attribute
0,0,unresolved,shorter,0,0,0,0,497867,0,1,0,0,H,0,lost,attribute
1,1,gained,shorter,2,0,0,6,298812,0,0,2,4,S,5,mixed,entity
1,1,gained,shorter,0,0,0,0,298812,0,0,0,0,H,1,mixed,entity
2,2,gained,shorter,2,0,0,3,298812,0,0,2,1,S,3,mixed,attribute
1,1,gained,shorter,0,0,0,0,298812,0,0,0,0,H,1,mixed,attribute
3,3,lost,shorter,1,0,0,7,554114,2,4,1,3,S,8,mixed,entity
0,0,lost,shorter,1,0,0,1,554114,0,1,1,0,H,0,mixed,entity
1,1,lost,shorter,0,0,0,0,554114,0,0,0,0,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,554114,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,2,0,0,6,365099,2,2,2,2,S,6,unresolved,entity
0,0,unresolved,shorter,1,0,0,2,365099,0,0,1,1,H,1,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,365099,1,0,0,1,S,2,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,365099,0,0,0,0,H,0,unresolved,attribute
0,0,lost,shorter,3,0,0,7,317188,0,0,3,4,S,4,mixed,entity
0,0,lost,shorter,0,0,0,0,317188,0,0,0,0,H,0,mixed,entity
2,2,lost,shorter,0,0,0,0,317188,0,0,0,0,S,2,mixed,attribute
0,0,lost,shorter,1,0,0,1,317188,0,0,1,0,H,0,mixed,attribute
3,3,unchanged,shorter,1,0,0,3,265462,0,0,1,2,S,5,mixed,entity
0,0,unchanged,shorter,0,0,0,0,265462,0,0,0,0,H,0,mixed,entity
1,1,unchanged,shorter,0,0,0,0,265462,0,0,0,0,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,265462,0,0,0,0,H,0,mixed,attribute
4,4,lost,shorter,4,0,0,8,469638,0,1,4,4,S,8,mixed,entity
0,0,lost,shorter,3,0,0,3,469638,0,1,3,0,H,0,mixed,entity
2,2,lost,shorter,1,0,0,2,469638,0,0,1,1,S,3,mixed,attribute
0,0,lost,shorter,0,0,0,0,469638,0,0,0,0,H,0,mixed,attribute
4,4,mixed,shorter,3,0,0,4,190395,0,1,3,1,S,5,mixed,entity
0,0,mixed,shorter,2,0,0,2,190395,0,1,2,0,H,0,mixed,entity
1,1,mixed,shorter,2,0,0,3,190395,1,0,2,1,S,2,mixed,attribute
1,1,mixed,shorter,0,0,0,0,190395,1,0,0,0,H,1,mixed,attribute
0,0,unresolved,shorter,1,0,0,4,544638,1,1,1,2,S,3,mixed,entity
0,0,unresolved,shorter,1,0,0,1,544638,0,0,1,0,H,0,mixed,entity
1,1,unresolved,shorter,0,0,0,0,544638,1,0,0,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,544638,1,0,0,0,H,0,mixed,attribute
0,0,lost,shorter,1,0,0,3,19079,2,1,1,1,S,3,unresolved,entity
0,0,lost,shorter,1,0,0,1,19079,0,0,1,0,H,0,unresolved,entity
0,0,lost,shorter,0,0,0,1,19079,0,0,0,1,S,1,unresolved,attribute
0,0,lost,shorter,0,0,0,0,19079,0,0,0,0,H,0,unresolved,attribute
3,3,unchanged,shorter,1,0,0,5,435081,0,0,1,4,S,7,mixed,entity
0,0,unchanged,shorter,0,0,0,0,435081,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,0,0,0,0,435081,0,0,0,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,435081,0,0,0,0,H,0,mixed,attribute
4,4,mixed,shorter,0,0,0,4,324789,2,1,0,3,S,8,unresolved,entity
1,1,mixed,shorter,2,0,0,3,324789,1,0,2,1,H,2,unresolved,entity
0,0,mixed,shorter,0,0,0,0,324789,0,0,0,0,S,0,unresolved,attribute
0,0,mixed,shorter,0,0,0,0,324789,0,0,0,0,H,0,unresolved,attribute
0,0,lost,shorter,1,0,0,4,256003,1,3,1,1,S,2,unresolved,entity
0,0,lost,shorter,3,0,0,3,256003,0,1,3,0,H,0,unresolved,entity
0,0,lost,shorter,1,0,0,1,256003,0,0,1,0,S,0,unresolved,attribute
0,0,lost,shorter,0,0,0,0,256003,0,0,0,0,H,0,unresolved,attribute
0,0,unresolved,shorter,2,0,0,6,321217,1,1,2,3,S,4,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,321217,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,321217,0,0,0,1,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,321217,0,0,0,0,H,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,3,338419,1,0,0,3,S,3,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,338419,1,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,338419,0,0,0,1,S,1,unresolved,attribute
0,0,unresolved,shorter,1,0,0,1,338419,0,0,1,0,H,0,unresolved,attribute
0,0,unchanged,shorter,0,0,0,4,360487,1,1,0,3,S,4,unresolved,entity
0,0,unchanged,shorter,0,0,0,0,360487,0,0,0,0,H,0,unresolved,entity
0,0,unchanged,shorter,0,0,0,4,360487,1,1,0,3,S,4,unresolved,attribute
0,0,unchanged,shorter,0,0,0,0,360487,0,0,0,0,H,0,unresolved,attribute
0,0,unchanged,shorter,4,0,0,5,58029,0,0,4,1,S,1,lost,entity
0,0,unchanged,shorter,0,0,0,0,58029,0,0,0,0,H,0,lost,entity
0,0,unchanged,shorter,2,0,0,2,58029,0,0,2,0,S,0,lost,attribute
0,0,unchanged,shorter,0,0,0,0,58029,0,0,0,0,H,0,lost,attribute
2,2,mixed,shorter,1,0,0,4,428975,0,0,1,3,S,5,mixed,entity
1,1,mixed,shorter,3,0,0,3,428975,0,0,3,0,H,1,mixed,entity
1,1,mixed,shorter,1,0,0,1,428975,0,0,1,0,S,1,mixed,attribute
0,0,mixed,shorter,0,0,0,0,428975,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,5,46463,1,2,0,5,S,6,unresolved,entity
1,1,unresolved,shorter,0,0,0,0,46463,1,2,0,0,H,1,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,46463,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,46463,0,0,0,0,H,0,unresolved,attribute
3,3,lost,shorter,0,0,0,3,371005,0,0,0,3,S,6,mixed,entity
0,0,lost,shorter,2,0,0,2,371005,0,0,2,0,H,0,mixed,entity
0,0,lost,shorter,1,0,0,2,371005,0,0,1,1,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,371005,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,7,191054,4,2,2,4,S,6,mixed,entity
0,0,unresolved,shorter,2,0,0,2,191054,3,1,2,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,191054,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,191054,0,0,0,0,H,0,mixed,attribute
0,0,unchanged,shorter,1,0,0,4,22461,5,3,1,0,S,5,unresolved,entity
0,0,unchanged,shorter,0,0,0,1,22461,0,0,0,1,H,1,unresolved,entity
0,0,unchanged,shorter,0,0,0,0,22461,2,0,0,0,S,2,unresolved,attribute
0,0,unchanged,shorter,0,0,0,0,22461,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,2,0,0,6,8899,4,1,2,3,S,8,mixed,entity
0,0,unresolved,shorter,0,0,0,0,8899,0,0,0,0,H,0,mixed,entity
0,0,unresolved,shorter,2,0,0,3,8899,2,1,2,0,S,2,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,8899,1,0,0,0,H,1,mixed,attribute
3,3,unchanged,shorter,1,0,0,8,506441,1,1,1,6,S,10,mixed,entity
0,0,unchanged,shorter,0,0,0,0,506441,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,1,0,0,1,506441,0,0,1,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,506441,0,0,0,0,H,0,mixed,attribute
0,0,lost,shorter,2,0,0,4,438364,0,0,2,2,S,2,lost,entity
0,0,lost,shorter,1,0,0,1,438364,0,0,1,0,H,0,lost,entity
0,0,lost,shorter,1,0,0,2,438364,0,0,1,1,S,1,lost,attribute
0,0,lost,shorter,0,0,0,0,438364,0,0,0,0,H,0,lost,attribute
0,0,unchanged,shorter,3,0,0,11,93620,4,5,3,3,S,7,unresolved,entity
0,0,unchanged,shorter,0,0,0,0,93620,0,0,0,0,H,0,unresolved,entity
0,0,unchanged,shorter,0,0,0,3,93620,0,3,0,0,S,0,unresolved,attribute
0,0,unchanged,shorter,0,0,0,0,93620,0,0,0,0,H,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,3,154173,0,0,0,3,S,3,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,154173,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,154173,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,154173,0,0,0,0,H,0,unresolved,attribute
2,2,unchanged,shorter,6,0,0,13,237517,2,1,6,6,S,10,mixed,entity
0,0,unchanged,shorter,0,0,0,0,237517,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,0,0,0,0,237517,0,0,0,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,237517,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,4,0,0,8,551665,0,0,4,4,S,6,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,551665,0,0,0,0,H,0,unresolved,entity
1,1,unresolved,shorter,2,0,0,3,551665,0,0,2,1,S,2,unresolved,attribute
1,1,unresolved,shorter,0,0,0,0,551665,0,0,0,0,H,1,unresolved,attribute
1,1,lost,shorter,2,0,0,7,442136,2,3,2,3,S,6,mixed,entity
0,0,lost,shorter,1,0,0,1,442136,0,1,1,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,1,442136,0,0,0,1,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,442136,0,0,0,0,H,0,mixed,attribute
2,2,mixed,shorter,1,0,0,6,249883,0,0,1,5,S,7,mixed,entity
2,2,mixed,shorter,1,0,0,1,249883,0,0,1,0,H,2,mixed,entity
0,0,mixed,shorter,0,0,0,1,249883,0,0,0,1,S,1,mixed,attribute
0,0,mixed,shorter,0,0,0,0,249883,0,0,0,0,H,0,mixed,attribute
0,0,mixed,shorter,4,0,0,6,564003,0,0,4,2,S,2,lost,entity
2,2,mixed,shorter,1,0,0,1,564003,0,0,1,0,H,2,lost,entity
0,0,mixed,shorter,0,0,0,1,564003,0,1,0,1,S,1,lost,attribute
0,0,mixed,shorter,0,0,0,0,564003,0,1,0,0,H,0,lost,attribute
0,0,unchanged,shorter,1,0,0,5,6460,0,0,1,4,S,4,lost,entity
0,0,unchanged,shorter,0,0,0,0,6460,0,0,0,0,H,0,lost,entity
0,0,unchanged,shorter,1,0,0,1,6460,0,0,1,0,S,0,lost,attribute
0,0,unchanged,shorter,0,0,0,0,6460,0,0,0,0,H,0,lost,attribute
1,1,unresolved,shorter,1,0,0,6,209548,1,0,1,5,S,6,mixed,entity
0,0,unresolved,shorter,0,0,0,1,209548,1,0,0,1,H,1,mixed,entity
1,1,unresolved,shorter,0,0,0,0,209548,0,0,0,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,209548,0,0,0,0,H,0,mixed,attribute
0,0,lost,shorter,3,0,0,5,275501,0,0,3,2,S,2,lost,entity
0,0,lost,shorter,1,0,0,1,275501,0,0,1,0,H,0,lost,entity
0,0,lost,shorter,0,0,0,0,275501,0,0,0,0,S,0,lost,attribute
0,0,lost,shorter,0,0,0,0,275501,0,0,0,0,H,0,lost,attribute
4,4,unchanged,shorter,6,0,0,8,316617,0,0,6,2,S,6,mixed,entity
0,0,unchanged,shorter,0,0,0,0,316617,0,0,0,0,H,0,mixed,entity
2,2,unchanged,shorter,0,0,0,0,316617,0,0,0,0,S,2,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,316617,0,0,0,0,H,0,mixed,attribute
1,1,lost,shorter,1,0,0,6,279634,0,0,1,5,S,6,mixed,entity
0,0,lost,shorter,1,0,0,2,279634,0,0,1,1,H,1,mixed,entity
0,0,lost,shorter,0,0,0,0,279634,0,0,0,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,279634,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,7,245173,3,4,2,1,S,5,mixed,entity
0,0,unresolved,shorter,3,0,0,3,245173,0,0,3,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,1,245173,1,1,0,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,1,245173,1,1,0,0,H,1,mixed,attribute
2,2,unchanged,shorter,0,0,0,3,522478,0,0,0,3,S,5,mixed,entity
0,0,unchanged,shorter,0,0,0,0,522478,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,2,0,0,3,522478,0,0,2,1,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,522478,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,5,424712,1,1,2,3,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,0,424712,1,1,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,424712,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,424712,0,0,0,0,H,0,mixed,attribute
1,1,lost,shorter,4,0,0,7,281628,0,1,4,3,S,4,mixed,entity
0,0,lost,shorter,2,0,0,2,281628,0,1,2,0,H,0,mixed,entity
0,0,lost,shorter,1,0,0,1,281628,0,0,1,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,281628,0,0,0,0,H,0,mixed,attribute
2,2,unchanged,shorter,3,0,0,6,236868,2,1,3,2,S,6,mixed,entity
0,0,unchanged,shorter,0,0,0,0,236868,0,0,0,0,H,0,mixed,entity
2,2,unchanged,shorter,0,0,0,0,236868,0,0,0,0,S,2,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,236868,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,1,0,0,3,522032,0,2,1,2,S,2,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,522032,1,2,0,0,H,1,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,522032,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,522032,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,2,0,0,7,567171,3,2,2,4,S,7,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,567171,1,1,0,0,H,0,unresolved,entity
1,1,unresolved,shorter,0,0,0,1,567171,1,1,0,0,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,567171,1,0,0,0,H,0,unresolved,attribute
5,5,gained,shorter,7,0,0,9,559550,0,0,7,2,S,7,mixed,entity
1,1,gained,shorter,0,0,0,0,559550,0,0,0,0,H,1,mixed,entity
0,0,gained,shorter,0,0,0,0,559550,0,0,0,0,S,0,mixed,attribute
0,0,gained,shorter,0,0,0,0,559550,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,4,0,0,8,201141,1,3,4,2,S,5,mixed,entity
0,0,unresolved,shorter,0,0,0,0,201141,0,1,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,201141,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,201141,0,0,0,0,H,0,mixed,attribute
1,1,unchanged,shorter,4,0,0,7,317479,0,0,4,3,S,4,mixed,entity
0,0,unchanged,shorter,0,0,0,0,317479,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,1,0,0,2,317479,0,0,1,1,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,317479,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,6,236246,0,0,2,4,S,5,mixed,entity
0,0,unresolved,shorter,0,0,0,0,236246,0,0,0,0,H,0,mixed,entity
1,1,unresolved,shorter,1,0,0,1,236246,0,1,1,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,236246,0,1,0,0,H,0,mixed,attribute
3,3,lost,shorter,2,0,0,7,402588,0,1,2,5,S,8,mixed,entity
0,0,lost,shorter,2,0,0,2,402588,0,1,2,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,0,402588,0,1,0,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,402588,0,1,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,3,0,0,5,401862,2,0,3,2,S,2,unresolved,entity
0,0,unresolved,shorter,1,0,0,1,401862,2,0,1,0,H,0,unresolved,entity
0,0,unresolved,shorter,1,0,0,2,401862,0,0,1,1,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,401862,0,0,0,0,H,0,unresolved,attribute
2,2,gained,shorter,1,0,0,10,141256,1,4,1,5,S,8,mixed,entity
1,1,gained,shorter,0,0,0,0,141256,0,0,0,0,H,1,mixed,entity
0,0,gained,shorter,1,0,0,1,141256,0,0,1,0,S,0,mixed,attribute
0,0,gained,shorter,0,0,0,0,141256,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,1,0,0,4,409009,0,0,1,3,S,4,unresolved,entity
0,0,unresolved,shorter,1,0,0,1,409009,0,0,1,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,409009,0,0,0,1,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,409009,0,0,0,0,H,0,unresolved,attribute
0,0,unchanged,shorter,1,0,0,4,438426,0,0,1,3,S,3,mixed,entity
0,0,unchanged,shorter,0,0,0,0,438426,0,0,0,0,H,0,mixed,entity
0,1,unchanged,shorter,1,1,1,2,438426,0,0,0,1,S,2,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,438426,0,0,0,0,H,0,mixed,attribute
2,2,unchanged,shorter,0,0,0,4,10837,0,0,0,4,S,6,gained,entity
0,0,unchanged,shorter,0,0,0,0,10837,0,0,0,0,H,0,gained,entity
0,0,unchanged,shorter,0,0,0,0,10837,0,0,0,0,S,0,gained,attribute
0,0,unchanged,shorter,0,0,0,0,10837,0,0,0,0,H,0,gained,attribute
0,0,lost,shorter,6,0,0,9,568814,0,3,6,3,S,3,lost,entity
0,0,lost,shorter,2,0,0,2,568814,0,3,2,0,H,0,lost,entity
0,0,lost,shorter,1,0,0,2,568814,0,0,1,1,S,1,lost,attribute
0,0,lost,shorter,1,0,0,1,568814,0,0,1,0,H,0,lost,attribute
0,0,gained,shorter,4,0,0,10,565761,2,2,4,4,S,5,unresolved,entity
2,2,gained,shorter,0,0,0,0,565761,1,0,0,0,H,2,unresolved,entity
0,0,gained,shorter,0,0,0,1,565761,0,0,0,1,S,1,unresolved,attribute
0,0,gained,shorter,0,0,0,0,565761,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,0,0,0,2,1682,2,1,0,1,S,2,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,1682,2,0,0,0,H,0,unresolved,entity
1,1,unresolved,shorter,0,0,0,1,1682,0,1,0,0,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,1682,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,1,0,0,4,415015,0,1,1,3,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,1,415015,0,1,0,1,H,1,mixed,entity
0,0,unresolved,shorter,1,0,0,1,415015,0,0,1,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,415015,0,0,0,0,H,0,mixed,attribute
1,1,gained,shorter,0,0,0,2,76484,0,0,0,2,S,3,gained,entity
1,1,gained,shorter,0,0,0,0,76484,0,0,0,0,H,1,gained,entity
1,1,gained,shorter,0,0,0,0,76484,0,0,0,0,S,1,gained,attribute
0,0,gained,shorter,0,0,0,0,76484,0,0,0,0,H,0,gained,attribute
1,1,unchanged,shorter,3,0,0,6,232679,0,0,3,3,S,4,mixed,entity
0,0,unchanged,shorter,0,0,0,0,232679,0,0,0,0,H,0,mixed,entity
2,2,unchanged,shorter,1,0,0,1,232679,0,0,1,0,S,2,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,232679,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,2,555412,3,3,0,2,S,3,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,555412,3,3,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,555412,0,1,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,555412,0,1,0,0,H,0,unresolved,attribute
1,1,unchanged,shorter,2,0,0,5,69946,0,0,2,3,S,4,mixed,entity
0,0,unchanged,shorter,0,0,0,0,69946,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,0,0,0,0,69946,0,0,0,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,69946,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,1,0,0,4,430973,0,1,1,3,S,3,lost,entity
0,0,unresolved,shorter,0,0,0,0,430973,0,1,0,0,H,0,lost,entity
0,0,unresolved,shorter,3,0,0,3,430973,0,0,3,0,S,0,lost,attribute
0,0,unresolved,shorter,0,0,0,0,430973,0,0,0,0,H,0,lost,attribute
2,2,unresolved,shorter,1,0,0,6,226802,2,6,1,1,S,5,mixed,entity
1,1,unresolved,shorter,0,0,0,0,226802,0,2,0,0,H,1,mixed,entity
0,0,unresolved,shorter,0,0,0,2,226802,0,2,0,0,S,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,0,226802,0,0,0,0,H,1,mixed,attribute
0,0,unresolved,shorter,3,0,0,8,116887,2,3,3,2,S,4,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,116887,0,0,0,1,H,1,unresolved,entity
0,0,unresolved,shorter,0,0,0,2,116887,1,2,0,0,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,116887,0,0,0,0,H,0,unresolved,attribute
4,4,gained,shorter,4,0,0,6,49444,1,1,4,1,S,6,mixed,entity
3,3,gained,shorter,0,0,0,0,49444,0,0,0,0,H,3,mixed,entity
1,1,gained,shorter,2,0,0,2,49444,0,0,2,0,S,1,mixed,attribute
0,0,gained,shorter,0,0,0,0,49444,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,0,0,0,2,381658,0,1,0,2,S,4,unresolved,entity
1,1,unresolved,shorter,1,0,0,1,381658,0,1,1,0,H,1,unresolved,entity
2,2,unresolved,shorter,3,0,0,3,381658,0,2,3,0,S,2,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,381658,0,2,0,0,H,0,unresolved,attribute
3,3,mixed,shorter,2,0,0,10,570659,2,3,2,6,S,11,mixed,entity
1,1,mixed,shorter,1,0,0,2,570659,0,1,1,1,H,2,mixed,entity
0,0,mixed,shorter,1,0,0,2,570659,1,1,1,0,S,1,mixed,attribute
0,0,mixed,shorter,0,0,0,0,570659,1,0,0,0,H,1,mixed,attribute
0,0,lost,shorter,4,0,0,8,84477,0,0,4,4,S,4,mixed,entity
0,0,lost,shorter,1,0,0,1,84477,0,0,1,0,H,0,mixed,entity
1,1,lost,shorter,0,0,0,2,84477,0,0,0,2,S,3,mixed,attribute
0,0,lost,shorter,0,0,0,0,84477,0,0,0,0,H,0,mixed,attribute
3,3,lost,shorter,0,0,0,7,210394,0,0,0,7,S,10,gained,entity
0,0,lost,shorter,1,0,0,1,210394,0,0,1,0,H,0,gained,entity
0,0,lost,shorter,0,0,0,2,210394,0,0,0,2,S,2,gained,attribute
0,0,lost,shorter,0,0,0,0,210394,0,0,0,0,H,0,gained,attribute
3,3,lost,shorter,2,0,0,4,66841,1,1,2,1,S,5,mixed,entity
0,0,lost,shorter,1,0,0,1,66841,0,0,1,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,1,66841,0,1,0,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,66841,0,0,0,0,H,0,mixed,attribute
3,3,unresolved,shorter,1,0,0,5,469134,2,1,1,4,S,7,mixed,entity
0,0,unresolved,shorter,0,0,0,0,469134,2,1,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,469134,1,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,469134,1,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,3,120234,1,1,0,3,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,0,120234,1,1,0,0,H,0,mixed,entity
0,0,unresolved,shorter,1,0,0,1,120234,0,0,1,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,120234,0,0,0,0,H,0,mixed,attribute
1,1,lost,shorter,2,0,0,5,197666,2,1,2,2,S,5,mixed,entity
0,0,lost,shorter,1,0,0,1,197666,0,0,1,0,H,0,mixed,entity
1,1,lost,shorter,0,0,0,2,197666,0,0,0,2,S,3,mixed,attribute
0,0,lost,shorter,0,0,0,0,197666,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,2,0,0,6,275448,1,1,2,3,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,1,275448,1,1,0,0,H,1,mixed,entity
1,1,unresolved,shorter,0,0,0,0,275448,0,0,0,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,275448,0,0,0,0,H,0,mixed,attribute
0,0,gained,shorter,0,0,0,3,506187,0,0,0,3,S,3,unchanged,entity
1,1,gained,shorter,0,0,0,0,506187,0,0,0,0,H,1,unchanged,entity
0,0,gained,shorter,0,0,0,0,506187,0,0,0,0,S,0,unchanged,attribute
0,0,gained,shorter,0,0,0,0,506187,0,0,0,0,H,0,unchanged,attribute
0,0,unresolved,shorter,2,0,0,5,299776,0,0,2,3,S,3,unresolved,entity
0,0,unresolved,shorter,1,0,0,1,299776,0,0,1,0,H,0,unresolved,entity
2,2,unresolved,shorter,0,0,0,0,299776,1,0,0,0,S,2,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,299776,1,0,0,0,H,0,unresolved,attribute
3,3,unresolved,shorter,2,0,0,5,419697,0,1,2,3,S,6,mixed,entity
0,0,unresolved,shorter,0,0,0,0,419697,0,1,0,0,H,0,mixed,entity
1,1,unresolved,shorter,1,0,0,2,419697,2,1,1,0,S,3,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,419697,0,0,0,0,H,0,mixed,attribute
0,0,mixed,shorter,1,0,0,4,212421,0,0,1,3,S,3,lost,entity
1,1,mixed,shorter,1,0,0,1,212421,0,0,1,0,H,1,lost,entity
0,0,mixed,shorter,0,0,0,0,212421,0,0,0,0,S,0,lost,attribute
0,0,mixed,shorter,0,0,0,0,212421,0,0,0,0,H,0,lost,attribute
2,2,unresolved,shorter,0,0,0,3,530600,2,2,0,2,S,5,unresolved,entity
1,1,unresolved,shorter,0,0,0,0,530600,1,1,0,0,H,1,unresolved,entity
1,1,unresolved,shorter,0,0,0,2,530600,0,1,0,1,S,2,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,530600,0,0,0,0,H,0,unresolved,attribute
2,2,gained,shorter,4,0,0,9,445233,0,0,4,5,S,7,mixed,entity
1,1,gained,shorter,0,0,0,2,445233,0,0,0,2,H,3,mixed,entity
1,1,gained,shorter,0,0,0,0,445233,0,0,0,0,S,1,mixed,attribute
0,0,gained,shorter,0,0,0,0,445233,0,0,0,0,H,0,mixed,attribute
